customer_id,first_name,last_name,gender,DOB,profession_id,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address_id,address,postcode,state,country,property_valuation
3299,Sybille,Ballsdon,Female,1980-04-10,177,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,2040,5 Larry Terrace,3130,VIC,Australia,10
2007,Gail,Scarrisbrick,Male,1970-04-13,126,Programmer I,Manufacturing,Mass Customer,N,Yes,2041,5 Loftsgordon Avenue,2068,NSW,Australia,12
3084,Birgit,Dowers,Female,1959-07-16,169,Staff Scientist,Financial Services,Affluent Customer,N,Yes,2042,5 Lotheville Parkway,2760,NSW,Australia,8
673,Artie,Ommanney,Male,1975-06-27,187,VP Sales,Health,Mass Customer,N,Yes,2043,5 Lyons Alley,2216,NSW,Australia,10
1564,Sascha,Tander,Female,1964-02-27,80,Geologist III,Retail,Mass Customer,N,No,2044,5 Manley Avenue,2122,NSW,Australia,11
688,Baron,Bullus,Male,1969-02-15,97,Junior Executive,Health,High Net Worth,N,No,2045,5 Maple Parkway,2160,NSW,Australia,9
1636,Karly,Ackenhead,Female,1980-05-12,40,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,2046,5 Moland Court,4551,QLD,Australia,6
106,Glyn,,Male,1966-07-03,162,Software Test Engineer III,Health,High Net Worth,N,Yes,2047,5 Moose Road,3977,VIC,Australia,8
2166,Mareah,Woodnutt,Female,1984-11-09,108,Nurse,Property,Mass Customer,N,No,2048,5 Muir Circle,2030,NSW,Australia,12
2401,Drake,Riguard,Male,1977-07-31,169,Staff Scientist,n/a,Mass Customer,N,Yes,2049,5 Myrtle Trail,2285,NSW,Australia,5
3402,Krystyna,Scadden,Female,1985-05-04,171,Statistician II,Retail,Mass Customer,N,No,2050,5 Northland Plaza,2096,NSW,Australia,9
1966,Moshe,Nicholl,Male,1993-10-31,197,,Financial Services,High Net Worth,N,No,2051,5 Onsgard Plaza,3134,VIC,Australia,10
1910,Yovonnda,Warrior,Female,1959-07-13,176,Systems Administrator I,Property,High Net Worth,N,Yes,2052,5 Porter Road,4014,QLD,Australia,6
118,Prentice,Pearmain,Male,1959-11-12,38,Budget/Accounting Analyst IV,n/a,High Net Worth,N,No,2053,5 Prairie Rose Road,4817,QLD,Australia,2
932,Yoko,Dowrey,Female,1989-07-20,83,Graphic Designer,n/a,Mass Customer,N,No,2054,5 Reindahl Point,3400,VIC,Australia,2
3899,Rex,Gittings,Male,1955-12-28,140,Research Associate,Health,Affluent Customer,N,Yes,2055,5 Rutledge Center,4311,QLD,Australia,3
3353,Marina,Scorrer,Female,1994-04-21,161,Software Test Engineer II,n/a,Mass Customer,N,Yes,2056,5 Sachs Terrace,4207,QLD,Australia,4
318,Libbie,Castelin,Female,1969-05-19,128,Programmer III,Retail,Affluent Customer,N,Yes,2057,5 Schurz Place,4350,QLD,Australia,6
2990,Brice,Martinuzzi,Male,1978-03-16,82,GIS Technical Architect,Argiculture,High Net Worth,N,No,2058,5 Shelley Pass,2763,NSW,Australia,8
1012,Anna-diane,Preddle,Female,1955-05-20,162,Software Test Engineer III,n/a,High Net Worth,N,Yes,2059,5 Sheridan Circle,3934,VIC,Australia,11
1712,Chad,,Female,1976-10-12,56,Dental Hygienist,Health,High Net Worth,N,Yes,2060,5 Spohn Alley,2121,NSW,Australia,11
1342,Barnett,Morville,Male,1962-04-11,197,,Retail,Affluent Customer,N,Yes,2061,5 Springview Terrace,3620,VIC,Australia,4
2412,Tiffi,Havercroft,Female,1981-05-26,40,Chemical Engineer,Manufacturing,Affluent Customer,N,No,2062,5 Steensland Hill,2768,NSW,Australia,10
3254,Lissy,Paliser,Female,2001-05-22,90,Human Resources Assistant I,Financial Services,Mass Customer,N,No,2063,5 Stone Corner Parkway,2093,NSW,Australia,9
2338,Clarie,Hackworth,Female,1986-11-28,125,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,2064,5 Stoughton Parkway,2099,NSW,Australia,9
2514,Vincenty,Sayer,Male,1975-08-11,151,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,2065,5 Warbler Avenue,3071,VIC,Australia,10
913,Dayle,Spearman,Female,2000-10-28,197,,Financial Services,Mass Customer,N,No,2066,50 2nd Center,3188,VIC,Australia,9
3027,Augy,Rudall,Male,1977-10-30,141,Research Nurse,Health,Mass Customer,N,Yes,2067,50 7th Circle,4305,QLD,Australia,1
1383,Coriss,Casarino,Female,1957-10-29,155,Software Consultant,IT,Affluent Customer,N,No,2068,50 Claremont Junction,3818,VIC,Australia,6
1614,Currie,Gimber,Male,1984-08-12,197,,n/a,High Net Worth,N,No,2069,50 Dahle Crossing,3199,VIC,Australia,9
3293,Peg,Woodstock,Female,1986-01-22,30,Automation Specialist IV,n/a,High Net Worth,N,No,2070,50 Declaration Junction,3213,VIC,Australia,6
259,Venita,Dymick,Female,1983-07-22,149,Senior Developer,Health,High Net Worth,N,Yes,2071,50 Everett Way,2064,NSW,Australia,9
2584,Sharia,,Female,1980-07-07,182,Technical Writer,Financial Services,High Net Worth,N,No,2072,50 Londonderry Park,2034,NSW,Australia,10
180,Trisha,Neasham,Female,1971-09-17,190,Web Designer III,Argiculture,Affluent Customer,N,No,2073,50 Meadow Ridge Way,2880,NSW,Australia,1
1989,Emalee,Guitel,Female,1973-07-21,83,Graphic Designer,Property,High Net Worth,N,Yes,2074,500 Victoria Plaza,2147,NSW,Australia,9
2230,Gertruda,Shrimpling,Female,1977-12-22,197,,n/a,Mass Customer,N,No,2075,501 Reindahl Alley,2069,NSW,Australia,12
2288,Cirillo,Hook,Male,1964-05-04,169,Staff Scientist,Manufacturing,High Net Worth,N,No,2076,5015 Pawling Park,2525,NSW,Australia,9
3143,Corabelle,Streatfeild,Female,1996-10-24,41,Chief Design Engineer,Manufacturing,Mass Customer,N,No,2077,502 John Wall Pass,3199,VIC,Australia,7
2268,Wilhelmina,Gothup,Female,1965-10-07,118,Pharmacist,Health,Mass Customer,N,No,2078,503 Clove Crossing,4306,QLD,Australia,4
81,Bee,Blazewicz,Female,1986-09-04,197,,Health,High Net Worth,N,No,2079,5037 Merchant Crossing,2226,New South Wales,Australia,11
1914,Clyve,Sandwick,Male,1968-06-21,185,VP Product Management,Financial Services,Mass Customer,N,No,2080,504 Mesta Lane,2261,NSW,Australia,8
2834,Timmie,Ubanks,Male,1980-05-04,197,,Retail,Affluent Customer,N,No,2081,50469 Shelley Avenue,4350,QLD,Australia,8
3573,Mab,Dwyer,Female,1996-10-16,11,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,2082,505 Village Pass,4007,QLD,Australia,4
3220,Hunt,Linn,Male,1972-07-26,139,Research Assistant IV,Manufacturing,Affluent Customer,N,No,2083,50506 Buhler Terrace,3083,VIC,Australia,8
2043,Veronike,Clampett,Female,1977-09-05,155,Software Consultant,n/a,Mass Customer,N,No,2084,50532 Hoard Center,4209,QLD,Australia,7
598,Zebulen,Swadon,Male,1967-06-27,73,Financial Advisor,Financial Services,High Net Worth,N,No,2085,506 Iowa Center,4580,QLD,Australia,3
3714,Lemuel,Gerram,Male,1962-03-30,187,VP Sales,Manufacturing,Mass Customer,N,No,2086,506 Tennyson Avenue,4118,QLD,Australia,9
2938,Richardo,Cocher,Male,2000-02-21,23,Assistant Manager,Argiculture,Affluent Customer,N,No,2087,5060 Donald Park,2539,NSW,Australia,5
3250,Hussein,Ticic,Male,1992-04-16,197,,Argiculture,High Net Worth,N,Yes,2088,50602 Katie Lane,4701,QLD,Australia,6
1336,Moise,Inde,Male,1989-03-13,119,Physical Therapy Assistant,n/a,Mass Customer,N,Yes,2089,5061 Cottonwood Trail,3765,VIC,Australia,7
1338,Giuseppe,Tezure,Male,1980-11-24,120,Product Engineer,n/a,High Net Worth,N,No,2090,5063 Shopko Pass,2582,NSW,Australia,8
1802,Lizzie,Duke,Female,1973-04-11,107,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,2091,507 Onsgard Place,4701,QLD,Australia,1
3954,Archaimbaud,McAteer,Male,2000-02-03,92,Human Resources Assistant III,Financial Services,High Net Worth,N,No,2092,50774 Dennis Park,3631,VIC,Australia,3
768,Alexia,Wolford,Female,1974-01-14,195,Web Developer IV,Argiculture,Affluent Customer,N,Yes,2093,50851 Vahlen Avenue,2567,NSW,Australia,7
2283,Gaspar,Janaway,Male,1954-02-08,155,Software Consultant,n/a,High Net Worth,N,No,2094,5086 Meadow Ridge Circle,3350,VIC,Australia,7
418,Jere,Ding,Female,1958-12-22,197,,n/a,Mass Customer,N,No,2095,509 Fisk Hill,2031,NSW,Australia,11
1853,Agathe,Dimmick,Female,1987-06-20,133,Recruiter,n/a,Mass Customer,N,Yes,2096,509 Ridgeway Junction,3166,VIC,Australia,10
2926,Jonie,Bickerstasse,Female,1963-03-20,141,Research Nurse,Health,High Net Worth,N,No,2097,51 Bay Junction,2081,NSW,Australia,10
217,Jeralee,Quartly,Female,1979-12-09,197,,Manufacturing,High Net Worth,N,No,2098,51 Crescent Oaks Parkway,2761,NSW,Australia,8
2681,Liza,LeEstut,Female,1974-09-15,124,Programmer Analyst III,Manufacturing,Affluent Customer,N,Yes,2099,51 Dixon Court,2570,NSW,Australia,8
1698,Christabella,Eldredge,Female,1971-08-24,197,,Health,Affluent Customer,N,Yes,2100,51 Hollow Ridge Terrace,2768,NSW,Australia,9
2374,Dolf,Baudichon,Male,1993-06-15,57,Design Engineer,Financial Services,Mass Customer,N,No,2101,51 Leroy Place,2065,NSW,Australia,10
710,Benton,Oakly,Male,1970-03-01,147,Sales Representative,Retail,High Net Worth,N,Yes,2102,51 Londonderry Trail,2153,NSW,Australia,10
3974,Misha,Ranklin,Female,1961-02-11,182,Technical Writer,n/a,Affluent Customer,N,Yes,2103,5106 Northridge Drive,2560,NSW,Australia,7
2775,Dael,Glentz,Female,1966-12-02,2,Account Executive,Manufacturing,Mass Customer,N,Yes,2104,5108 Springview Circle,2128,NSW,Australia,7
838,Hayden,Heersema,Male,1971-02-03,73,Financial Advisor,Financial Services,High Net Worth,N,No,2105,511 Gulseth Plaza,3028,VIC,Australia,6
1143,Goraud,Boissieux,Male,1955-03-06,114,Office Assistant IV,Health,Mass Customer,N,Yes,2106,51152 Brickson Park Crossing,2768,NSW,Australia,9
3700,Lazar,Restall,Male,1971-09-06,26,Associate Professor,Entertainment,Mass Customer,N,No,2107,51158 Mitchell Place,3747,VIC,Australia,3
480,Darelle,Ive,U,,135,Registered Nurse,Health,Mass Customer,N,Yes,2108,51188 Annamark Hill,2037,NSW,Australia,9
2724,Gerome,Dutteridge,Male,1994-01-10,102,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,2109,512 Forest Run Center,3188,VIC,Australia,11
3383,Dane,Swansbury,Male,1982-04-05,74,Financial Analyst,Financial Services,Affluent Customer,N,Yes,2110,513 Hauk Street,2261,NSW,Australia,9
252,Anthea,Ruskin,Female,1983-01-24,1,Account Coordinator,Property,Mass Customer,N,Yes,2111,5130 Manley Court,2287,NSW,Australia,7
3837,Alysa,McDiarmid,Female,1990-01-17,121,Professor,n/a,Mass Customer,N,Yes,2112,5131 Northview Hill,3177,VIC,Australia,3
2611,Aeriel,Lejeune,Female,1991-02-18,180,Tax Accountant,Financial Services,Affluent Customer,N,No,2113,51313 Fulton Junction,2580,NSW,Australia,7
3706,Darby,Jellett,Male,1966-04-03,25,Assistant Professor,Argiculture,Affluent Customer,N,Yes,2114,5147 Kensington Pass,2204,NSW,Australia,9
1109,Nestor,Billingsley,Male,1989-09-01,193,Web Developer II,Entertainment,High Net Worth,N,No,2115,515 3rd Road,2037,NSW,Australia,12
1305,Averil,Gentiry,Male,1970-03-01,72,Executive Secretary,Financial Services,High Net Worth,N,Yes,2116,515 Bunting Point,4115,QLD,Australia,8
3722,Merilee,Hammerson,Female,1975-11-07,197,,Retail,Mass Customer,N,No,2117,515 Fallview Way,2484,NSW,Australia,8
1642,Nollie,Matteoli,Male,1982-10-11,177,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,2118,515 Monterey Terrace,2107,NSW,Australia,12
2812,Molli,Hagergham,Female,2001-04-01,38,Budget/Accounting Analyst IV,n/a,High Net Worth,N,Yes,2119,515 Warrior Pass,4226,QLD,Australia,9
1215,Dyann,Turbard,Female,1967-02-26,186,VP Quality Control,Manufacturing,Mass Customer,N,No,2120,51529 Cascade Place,3550,VIC,Australia,4
2003,Lilli,Hargey,Female,1962-06-21,172,Statistician III,Manufacturing,High Net Worth,N,Yes,2121,5157 Maple Wood Circle,2537,NSW,Australia,8
1261,Candice,Lohde,Female,1971-02-16,98,Legal Assistant,Manufacturing,Mass Customer,N,No,2122,51673 Heffernan Park,4655,QLD,Australia,3
2037,Irwin,Ryall,Male,1989-01-04,184,VP Marketing,IT,Mass Customer,N,No,2123,51739 Sundown Hill,2009,NSW,Australia,9
3515,Leelah,Pynner,Female,1975-01-14,169,Staff Scientist,Telecommunications,High Net Worth,N,Yes,2124,51757 Weeping Birch Center,2470,NSW,Australia,5
1984,Hewett,Alessandretti,Male,1999-06-01,95,Information Systems Manager,Health,Mass Customer,N,Yes,2125,5176 Division Hill,3216,VIC,Australia,5
1918,Devin,Sandeson,U,,166,Staff Accountant II,IT,Affluent Customer,N,No,2126,51763 Carey Place,3056,VIC,Australia,7
2633,Shayla,Colnett,Female,1969-01-18,197,,Property,Mass Customer,N,Yes,2127,518 Colorado Trail,2100,NSW,Australia,10
3302,Faulkner,McKiernan,Male,1956-10-30,45,Compensation Analyst,Financial Services,Affluent Customer,N,No,2128,518 Donald Street,2170,NSW,Australia,9
2477,Barney,Tilling,Male,1977-03-23,65,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,2129,51800 Meadow Vale Point,3023,VIC,Australia,7
864,Regen,Nares,Male,1970-03-06,197,,Retail,High Net Worth,N,Yes,2130,519 Maywood Pass,2768,NSW,Australia,10
2047,Kirsten,Slegg,Female,1975-04-13,116,Paralegal,Financial Services,Affluent Customer,N,Yes,2131,51960 Gulseth Point,2009,NSW,Australia,12
22,Deeanne,Durtnell,Female,1962-12-10,197,,IT,Mass Customer,N,No,2132,52 Carey Alley,4740,QLD,Australia,5
311,Jaimie,Halms,Female,1957-08-16,96,Internal Auditor,Health,High Net Worth,N,No,2133,52 Corben Place,3197,VIC,Australia,10
3737,Elyssa,De Witt,Female,1981-03-21,57,Design Engineer,Manufacturing,Affluent Customer,N,No,2134,52 Helena Lane,2192,NSW,Australia,10
14,Rayshell,Kitteman,Female,1983-03-25,2,Account Executive,Financial Services,Affluent Customer,N,No,2135,52 Moland Street,3331,VIC,Australia,4
2849,Palm,Bartoszek,Male,1994-03-27,197,,n/a,High Net Worth,N,Yes,2136,52 Ruskin Pass,2089,NSW,Australia,10
3081,Dodi,Volker,Female,1971-07-25,102,Mechanical Systems Engineer,n/a,High Net Worth,N,Yes,2137,52 Steensland Place,3910,VIC,Australia,8
1519,Marwin,Jeyness,Male,2001-11-30,19,Administrative Assistant IV,Telecommunications,High Net Worth,N,Yes,2138,520 Mesta Alley,2200,NSW,Australia,8
3022,Gert,Kurtis,Female,1988-08-23,197,,n/a,High Net Worth,N,No,2139,520 Parkside Lane,2164,NSW,Australia,9
703,Ethelda,,Female,1966-10-31,197,,Property,Mass Customer,N,No,2140,520 Stephen Pass,3011,Victoria,Australia,9
3986,Oralle,Petrello,Female,1976-12-01,154,Social Worker,Health,Mass Customer,N,No,2141,5204 Delaware Pass,2560,NSW,Australia,8
171,Halli,Davidoff,Female,1970-12-04,23,Assistant Manager,Manufacturing,Mass Customer,N,No,2142,52273 Bay Place,3145,VIC,Australia,11
2670,Cam,MacFadyen,Male,1977-05-13,183,VP Accounting,Financial Services,High Net Worth,N,Yes,2143,52408 Autumn Leaf Road,3030,VIC,Australia,7
1856,Toni,Harbidge,Female,1969-07-20,26,Associate Professor,Retail,Mass Customer,N,No,2144,52425 Prairie Rose Road,4500,QLD,Australia,6
1175,Paige,Hodgin,Male,1985-09-22,94,Human Resources Manager,n/a,Mass Customer,N,No,2145,525 Kedzie Street,4012,QLD,Australia,8
3906,Bronny,Claige,Male,1982-01-29,50,Cost Accountant,Financial Services,High Net Worth,N,No,2146,5251 Merrick Court,3103,VIC,Australia,8
2685,Demetria,Shoobridge,Female,1978-08-06,197,,n/a,Mass Customer,N,No,2147,52541 Lakewood Gardens Court,3922,VIC,Australia,2
2351,Felicity,Beirne,Female,1992-03-15,25,Assistant Professor,Retail,Affluent Customer,N,Yes,2148,52593 Iowa Place,2529,NSW,Australia,8
3690,Sheela,Nutton,Female,1957-05-11,40,Chemical Engineer,Manufacturing,Mass Customer,N,No,2149,526 Kipling Drive,3193,VIC,Australia,11
2780,Papageno,Beare,Male,1985-11-16,15,Actuary,Financial Services,Affluent Customer,N,Yes,2150,526 Schiller Road,4157,QLD,Australia,7
1047,Standford,Tanswill,Male,1978-09-03,183,VP Accounting,Financial Services,Affluent Customer,N,No,2151,5271 Vernon Court,3207,VIC,Australia,10
905,Dorian,Drinkel,Female,1978-02-11,143,Safety Technician II,Manufacturing,Affluent Customer,N,No,2152,52726 High Crossing Junction,3802,VIC,Australia,7
790,Yvonne,,Female,1968-03-24,150,Senior Editor,n/a,Affluent Customer,N,No,2153,52737 Morningstar Crossing,2250,NSW,Australia,3
1646,Emmye,Flacke,Female,1994-06-20,151,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2154,5274 Lindbergh Alley,4217,QLD,Australia,1
2637,Marcile,Christley,Female,1972-07-30,88,Help Desk Operator,Retail,Mass Customer,N,Yes,2155,52753 Logan Hill,2031,NSW,Australia,12
444,Britteny,Falconer-Taylor,Female,1967-02-24,169,Staff Scientist,Manufacturing,Mass Customer,N,Yes,2156,528 Buell Crossing,2748,NSW,Australia,10
3520,Travis,Kaszper,Male,1963-08-17,141,Research Nurse,Health,Mass Customer,N,Yes,2157,528 Golf View Plaza,2471,NSW,Australia,2
205,Rolfe,Kellard,Male,1958-12-01,17,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,2158,528 Mandrake Crossing,2222,NSW,Australia,11
1023,Iseabal,Fullbrook,Female,1991-07-23,197,,Financial Services,Affluent Customer,N,Yes,2159,5287 Wayridge Alley,2069,NSW,Australia,12
3045,Renato,Mungham,Male,1996-10-02,50,Cost Accountant,Financial Services,Affluent Customer,N,Yes,2160,529 Monterey Street,3338,VIC,Australia,3
1855,Foss,Yanele,Male,1971-07-08,99,Librarian,Entertainment,Mass Customer,N,Yes,2161,5290 Lunder Park,2287,NSW,Australia,7
1349,Curran,Gush,Male,1997-05-07,65,Electrical Engineer,Manufacturing,Affluent Customer,N,No,2162,5298 Nevada Circle,3500,VIC,Australia,1
2505,Myrah,McCarry,Female,1980-08-25,184,VP Marketing,Financial Services,High Net Worth,N,No,2163,53 Anthes Point,4341,QLD,Australia,2
1942,Abe,Townby,Male,1987-01-08,123,Programmer Analyst II,Financial Services,High Net Worth,N,No,2164,53 Dakota Court,2027,NSW,Australia,9
3077,Emelen,Gillopp,Male,2000-08-11,95,Information Systems Manager,Manufacturing,Affluent Customer,N,No,2165,53 Dunning Lane,3024,VIC,Australia,6
2934,Candida,Hickenbottom,Female,1986-04-08,105,Media Manager III,Telecommunications,Mass Customer,N,Yes,2166,53 Hintze Circle,4005,QLD,Australia,7
1931,Boris,Syres,Male,1973-11-06,149,Senior Developer,Health,Affluent Customer,N,No,2167,53 Muir Terrace,2170,NSW,Australia,8
1437,Gearalt,Challis,Male,1974-09-12,65,Electrical Engineer,Manufacturing,Affluent Customer,N,No,2168,53 Steensland Parkway,2773,NSW,Australia,10
117,Nance,Suttling,Female,1982-02-23,101,Marketing Manager,Manufacturing,Mass Customer,N,No,2169,53 Talisman Trail,2097,New South Wales,Australia,9
3797,Kriste,Oldall,Female,1979-08-18,110,Occupational Therapist,Health,Affluent Customer,N,Yes,2170,53 Texas Road,2262,NSW,Australia,7
3583,Josselyn,Mathey,Female,1965-05-27,25,Assistant Professor,Retail,Affluent Customer,N,No,2171,53 Union Terrace,2763,NSW,Australia,8
3765,Bobbe,Lomaz,Female,1963-06-01,30,Automation Specialist IV,Property,Mass Customer,N,No,2172,5304 Oneill Pass,2117,NSW,Australia,10
2295,Farris,Hazelby,U,,96,Internal Auditor,IT,Mass Customer,N,Yes,2173,531 Springview Lane,3101,VIC,Australia,10
3137,Cathlene,,Female,1993-03-13,190,Web Designer III,n/a,Mass Customer,N,No,2174,5310 Mosinee Crossing,4151,QLD,Australia,9
1697,Eddi,Mansbridge,Female,1969-03-29,110,Occupational Therapist,Health,Mass Customer,N,Yes,2175,53141 Merrick Street,2064,NSW,Australia,12
549,Abrahan,Luckman,Male,1985-06-15,94,Human Resources Manager,Retail,Mass Customer,N,Yes,2176,532 Bartillon Circle,2166,NSW,Australia,7
437,Sayres,Duthie,Male,1976-08-14,178,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,2177,532 Emmet Way,2260,NSW,Australia,8
2182,Symon,Minchin,Male,1967-04-23,24,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,2178,53221 Namekagon Parkway,2557,NSW,Australia,9
3151,Thorn,Choffin,U,,149,Senior Developer,IT,Affluent Customer,N,Yes,2179,5323 Chive Avenue,2486,NSW,Australia,7
2799,Ilysa,Palle,Female,1973-11-04,185,VP Product Management,n/a,Mass Customer,N,Yes,2180,53245 Mesta Street,3207,VIC,Australia,6
2339,Damien,Haddeston,Male,1958-12-28,189,Web Designer II,Property,Affluent Customer,N,Yes,2181,533 Ramsey Center,4507,QLD,Australia,5
1612,Wendel,Headland,Male,1987-04-17,44,Community Outreach Specialist,Financial Services,High Net Worth,N,Yes,2182,5333 Aberg Lane,4877,QLD,Australia,4
2020,Portia,Proudlock,Female,1971-05-06,34,Biostatistician IV,Property,Affluent Customer,N,Yes,2183,53358 David Circle,4306,QLD,Australia,3
354,Mavra,Donavan,Female,1980-11-26,98,Legal Assistant,Property,Mass Customer,N,No,2184,5337 Dennis Pass,2170,NSW,Australia,9
3637,Luigi,Edgeworth,Male,1958-01-01,197,,Manufacturing,Affluent Customer,N,Yes,2185,5339 Paget Plaza,2190,NSW,Australia,10
3730,Joann,Clemson,Female,1960-02-18,97,Junior Executive,Manufacturing,Affluent Customer,N,No,2186,534 Arrowood Trail,4212,QLD,Australia,8
2587,Maren,Dachs,Female,1979-03-30,51,Data Coordiator,n/a,Affluent Customer,N,No,2187,5342 Hallows Lane,2021,NSW,Australia,12
2677,Zollie,Exell,Male,1954-10-08,197,,Financial Services,Mass Customer,N,No,2188,53485 Sycamore Junction,3192,VIC,Australia,8
3568,Berthe,Griniov,Female,1955-09-15,108,Nurse,Retail,Affluent Customer,N,No,2189,53504 Dakota Terrace,2570,NSW,Australia,8
3781,Karalee,Hosten,Female,1961-10-16,83,Graphic Designer,Retail,Mass Customer,N,Yes,2190,53533 Dakota Pass,2077,NSW,Australia,10
3424,Vale,Whittuck,Female,1977-02-28,29,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,2191,5356 Ruskin Place,2850,NSW,Australia,3
995,Urbano,Mews,Male,1965-11-12,95,Information Systems Manager,Health,Mass Customer,N,Yes,2192,5357 Mcguire Plaza,3073,VIC,Australia,9
397,Nerissa,Foote,Female,1981-09-02,116,Paralegal,Financial Services,Affluent Customer,N,Yes,2193,5359 Alpine Hill,2579,NSW,Australia,5
2617,Vanda,Donnellan,Female,1959-10-20,197,,Health,High Net Worth,N,No,2194,536 Crowley Crossing,2167,NSW,Australia,7
1434,Craig,Guswell,Male,1973-08-14,170,Statistician I,Property,High Net Worth,N,No,2195,53649 Mandrake Place,2749,NSW,Australia,8
2882,Claudia,Doog,Female,1986-04-26,41,Chief Design Engineer,Manufacturing,Mass Customer,N,No,2196,53683 Arapahoe Parkway,2121,NSW,Australia,11
3066,Renell,Bellocht,Female,1995-01-14,116,Paralegal,Financial Services,Affluent Customer,N,Yes,2197,537 Amoth Center,2220,NSW,Australia,9
697,Weston,Brokenshaw,Male,1986-11-29,70,Environmental Specialist,Entertainment,Mass Customer,N,No,2198,537 Packers Street,4562,QLD,Australia,5
2528,Cassie,Toffaloni,Male,1978-09-23,150,Senior Editor,Financial Services,Affluent Customer,N,No,2199,53723 Dunning Street,2153,NSW,Australia,11
1183,Joe,Shalliker,Male,1958-11-14,104,Media Manager II,n/a,Affluent Customer,N,No,2200,53740 Vera Parkway,3644,VIC,Australia,1
2375,Alika,Milbourne,Female,1987-03-17,147,Sales Representative,Retail,Affluent Customer,N,No,2201,5390 Park Meadow Park,2222,NSW,Australia,10
1771,Zarah,Santello,Female,1974-11-01,77,Geological Engineer,Manufacturing,Mass Customer,N,Yes,2202,5394 Dryden Terrace,3149,VIC,Australia,11
2300,Cary,Cockerham,Male,1998-09-26,197,,Financial Services,Mass Customer,N,Yes,2203,54 Annamark Place,2565,NSW,Australia,8
3266,Lambert,Edser,Male,1995-05-21,5,Account Representative III,n/a,Mass Customer,N,Yes,2204,54 Bonner Drive,3068,VIC,Australia,10
1670,Gisella,Ravens,Female,1978-08-12,189,Web Designer II,Retail,Mass Customer,N,No,2205,54 Bowman Park,2031,NSW,Australia,10
2824,Lombard,Essame,Male,1995-06-11,24,Assistant Media Planner,Entertainment,Affluent Customer,N,No,2206,54 Green Point,3015,VIC,Australia,10
1219,Kaine,Parkeson,Male,1971-11-04,197,,Financial Services,Mass Customer,N,No,2207,54 Harbort Road,2480,NSW,Australia,7
3330,Tina,Pristnor,Female,1955-11-06,197,,Health,Mass Customer,N,Yes,2208,54 Hermina Road,2000,NSW,Australia,12
2562,Boonie,Withams,Male,1980-09-26,96,Internal Auditor,Retail,Mass Customer,N,No,2209,54 Miller Parkway,3041,VIC,Australia,8
3007,Tudor,Pepper,Male,1973-05-22,71,Environmental Tech,Manufacturing,Mass Customer,N,No,2210,54 Nevada Plaza,2096,NSW,Australia,12
33,Ernst,Hacon,Male,1957-06-25,120,Product Engineer,n/a,Affluent Customer,N,Yes,2211,54 Sage Plaza,4726,QLD,Australia,1
1587,Kevan,Laminman,Male,1986-08-16,162,Software Test Engineer III,Entertainment,Affluent Customer,N,Yes,2212,54 Veith Drive,2073,NSW,Australia,12
3095,Joachim,,Male,1998-10-11,168,Staff Accountant IV,Retail,High Net Worth,N,Yes,2213,5406 Mockingbird Center,4870,QLD,Australia,7
807,Lorne,Quested,Female,1980-11-25,142,Safety Technician I,n/a,Affluent Customer,N,No,2214,5409 Mandrake Circle,2152,NSW,Australia,10
3155,Tiphani,Fritz,Female,1976-12-25,111,Office Assistant I,IT,Affluent Customer,N,Yes,2215,541 Ramsey Alley,3201,VIC,Australia,7
2693,Abram,Phillipson,Male,1968-04-11,138,Research Assistant III,Health,High Net Worth,N,Yes,2216,541 Southridge Trail,2067,NSW,Australia,12
938,Corabelle,,Female,1996-04-06,182,Technical Writer,Retail,Mass Customer,N,No,2217,5413 Burning Wood Plaza,4220,QLD,Australia,8
1363,Boniface,Kivelhan,Male,1961-10-16,26,Associate Professor,Financial Services,Mass Customer,N,No,2218,5413 Harbort Terrace,3226,VIC,Australia,7
2768,Forest,Knowling,Male,1995-09-26,72,Executive Secretary,Manufacturing,Mass Customer,N,No,2219,542 Hayes Plaza,2750,NSW,Australia,9
1834,Otes,Gottelier,Male,1977-06-30,63,Director of Sales,Financial Services,High Net Worth,N,Yes,2220,54250 Welch Pass,3145,VIC,Australia,11
3772,Anselma,Rennie,Female,1999-02-07,119,Physical Therapy Assistant,Manufacturing,Mass Customer,N,Yes,2221,54285 Annamark Way,3977,VIC,Australia,6
3121,Mahmoud,Batterbee,Male,1959-05-11,51,Data Coordiator,Manufacturing,Mass Customer,N,No,2222,54294 Hovde Court,2500,NSW,Australia,8
